series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	10.28	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	22.43042	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	18.62042	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	10.6825	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	16.66208	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	12.8425	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	22.24875	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	13.20708	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	21.4275	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	16.15917	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	21.97375	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	12.62792	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	17.28375	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.']	C	PERCENT	RURAL	FEMALE	15-24	G
