series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	1.4425	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	4.62708	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.255	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.22333	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.27958	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.03458	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.12125	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.46042	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.27167	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.08292	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.575	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.67417	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.14625	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.58875	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	3.61	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.50167	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.21708	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.62083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.30667	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.37667	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.89083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.24292	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.28542	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.62083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	1.51667	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	4.94917	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.10708	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.12083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.34667	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.16792	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.0275	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.30833	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	2.25667	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	RURAL	FEMALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.6925	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	5.24125	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.15417	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.12042	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.01583	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.17083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	498	Republic of Moldova	2012.0	0.47083	Float						National Bureau of Statistics, Republic of Moldova based on Time use survey		['Travel related to unpaid care work is not included.']	C	PERCENT	URBAN	FEMALE	55-64	G
