series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	5.63292	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	15.24792	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	4.02792	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	12.50083	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	4.48333	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	14.60208	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	4.58042	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	14.6475	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	6.7525	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	152	Chile	2008.0	3.6125	Float						Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007		['']	C	PERCENT	ALLAREA	MALE	55-64	G
