series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	13.16833	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	7.17042	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.53333	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	10.99167	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	5.67417	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	8.72458	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.215	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	14.77125	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	4.5275	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.56667	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	11.20583	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	6.69083	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2000		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	4.0625	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	9.78458	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	5.69458	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	6.89667	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	9.57458	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	12.76792	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	11.32417	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	9.07458	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	4.37042	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	10.31542	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	5.71667	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	2.23625	Float						Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015		['Travel related to unpaid domestic work is not included.']	C	PERCENT	ALLAREA	MALE	15-24	G
