series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Reporting Type
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2001.0	9.20804	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2002.0	8.14835	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2003.0	8.48332	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2004.0	8.65276	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2005.0	9.59153	Float						Kuwait nutrition surveillance system, 2005 report: 2001-2005 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2006 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2006.0	9.72891	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2007.0	11.26473	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2008.0	12.15616	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2009.0	9.79211	Float						Kuwait nutrition surveillance system: 2006-2009 trends. Kuwait, State of Kuwait: Administration of Food and Nutrition, Ministry of Health, 2010 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2010.0	11.21899	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2011.0	11.6444	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2012.0	12.94807	Float						Kuwait Nutrition Surveillance System [KNSS] 2010-2012. Kuwait city, Kuwait: Food & Nutrition Administration, 2013 (and additional analysis).		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2013.0	14.61446	Float						Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.		['National Surveillance System']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2014.0	17.63716	Float						Kuwait Nutrition Surveillance System [KNSS] 2013-2014. Kuwait city, Kuwait: Food & Nutrition Administration, 2015.		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2015.0	14.82162	Float						The Kuwait Nutrition Surveillance System [KNSS] 2015 Annual Report. Kuwait City. Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2016.0	18.00497	Float						Kuwait Nutrition Surveillance System [KNSS] 2016. Kuwait city, Kuwait: Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (thousands)	414	Kuwait	2017.0	19.50387	Float						Kuwait Nutrition Surveillance System [KNSS] 2017. Kuwait city, Kuwait: Food & Nutrition Administration		['overweight using BMI-for-age z-scores; National Surveillance system']	CA	NUM_TH	<5Y	G
