series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2000.0	5.3	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2001.0	4.5	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2002.0	4.7	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2003.0	3.8	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2004.0	5	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2004.0	0.3	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2004.0	8.7	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2005.0	4.6	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2005.0	0.7	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	40	Austria	2005.0	7.9	Float						ADM-IR - AUVA database records from all insurance companies		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Time period for occurrence of death: No specified period for occurrence of deaths | Data reference period: End of the year | Reference group coverage: Employees""]"	C	PER_100000_EMP	MALE	_T	G
