series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2000.0	10.82	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2001.0	7.93	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2002.0	10.15	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2003.0	11.81	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2004.0	8.2	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2005.0	6.85	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2006.0	3.09	Float						ADM - Administrative records and related sources		['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2007.0	2.9	Float						ADM - Administrative records and related sources		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2008.0	2.8	Float						ADM - Administrative records and related sources		"[""Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2009.0	2.9	Float						ADM-LIR - Administrative records and related sources		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Excluding employees in private domestic services""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2010.0	2.2	Float						ADM-LIR - Administrative records and related sources		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Excluding employees in private domestic services""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	702	Singapore	2011.0	2.3	Float						ADM-LIR - Administrative records and related sources		"[""Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within the same reference year | Data reference period: End of the year | Reference group coverage: Excluding employees in private domestic services""]"	C	PER_100000_EMP	BOTHSEX	_T	G
