goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	1	World	1			Region								A	Normal value	Y_GE15	15 years old and over	[2010, 2015, 2018]	2010	2018	3	NUMBER	Number	G	Global							14.638353					15.108914			14.623674	14.623674				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	NUMBER	Number	G	Global	84.9293276882406	85.443098720258	84.5304937253183	88.3712904765237	92.3383804763588	92.2615150004872	91.8957743418682	60.0220984721791	61.3571165204036	60.7751065163709	60.3950363917156	60.324138235883	48.51510697884	51.008904258368	52.8088102698467	52.8088102698467				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	NUMBER	Number	G	Global	1.80733741161122	1.72465069960708	1.41695525125968	1.44153853573233	1.47115374713388	1.49074133967098	1.53119330329501	1.6774073679645	1.85973504681684	2.73981837332489	3.39098759272057	3.35820005526172	3.39835563687973	4.70409007187834	5.09294137544011	5.09294137544011				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13	NUMBER	Number	G	Global	1.60402031652133	1.63892403612701	1.76961874301523	1.88694376435846	1.92554833386833	2.09224307418506	2.33222283107479	2.54496235898873	2.76532940603885	3.27943237820025	3.20257039789703	3.23389848268735	3.22270804156733			3.22270804156733				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	6.09610472373445	5.79903463850436	5.56775490669156	4.87627498890832	4.39156203297249	3.66957378456488	3.19429760924157	2.10045311372288	1.70922512466115	1.5648539315265	1.20537688493949	0.893501313258163	0.85723971082279	0.783688658192296		0.783688658192296				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			A	Normal value	Y_GE15	15 years old and over	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	NUMBER	Number	G	Global			2.32743820389732	3.03399019975882	3.14033288189671	3.96193918562931	4.11844436400844	4.27505301527076	4.49013288287679	4.77392055235535	5.69347592946235	6.12264659594037	7.23836366019737	7.51621325360149	7.8356790130193	7.8356790130193				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	NUMBER	Number	G	Global	4.73173097039493	4.72469613153043	4.94853173528749	5.06468900451952	5.23933455279475	5.16832324548873	5.05699052492747	5.18251809528093	5.22553547962927	5.21594769095561	5.21091006270068	5.25719382009629	5.25107461728313	5.25039670713249	5.2242395493851	5.2242395493851				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	NUMBER	Number	G	Global	0.479092357445809	1.00010243473422	1.08012027826648	1.1253750813155	1.21299856671719	1.30360244692473	1.68500013750649	1.73141772897066	1.83134530626198	1.95590461149402	1.97764867694136	2.0559970448066	2.03333599306405	1.90235463053779	2.19823412672764	2.19823412672764				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			A	Normal value	Y_GE15	15 years old and over	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	NUMBER	Number	G	Global			24.5804714194685	24.6722704961475	24.6171841480824	24.1927408073473	24.0580602125497	24.1860995984418	24.3074443277617	23.3246048536531	23.14289060755	22.8449619257303	22.2531106608535	20.7538298460502	19.9919666485372	19.9919666485372				IMF		_X: Data nature not available
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2020.Q1.G.02	['financial services']	FB_CBK_BRCH	Number of commercial bank branches per 100,000 adults	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			A	Normal value	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	15	NUMBER	Number	G	Global	16.4634975626866	16.6232039147645	18.4777678856394	21.5090207529461	25.9376294904521	28.2990719749984	31.1882420327537	30.4697616913062	34.1526133924164	34.0873876665634	33.7685415588334	33.7292898080423	33.4185283014832	31.2633000383567	32.5343482672877	32.5343482672877				IMF		_X: Data nature not available
