goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,observationStatus_code,observationStatus_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,3.48709847208362,15.0868133930954,28.0167577882702,36.9203188859219,38.9370158119795,36.2110489506021,43.5062409597353,49.8458176491775,44.6587825262721,36.5695570937047,28.2156662755102,,28.2156662755102,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,4.3379901175347,5.7719419549019,7.06338006470498,5.20899604903252,3.29912343362604,14.4409053330438,7.0926079427835,6.54147177044878,,,6.54147177044878,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,12.398305784379,11.7925463721319,17.6479666609841,13.9769871674716,14.5813049402908,21.175640118137,38.87746136633,37.1720314866011,15.55062319233,,15.55062319233,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,3.96416503278813,3.45541210060698,3.47622659462484,3.91840635401325,3.27604459854076,3.44906991431707,4.49256044425339,4.62239139150072,4.00539921670198,,4.00539921670198,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,,,A,Normal value,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2009,2018,10,PT,Percentage,G,Global,,,,,,,,,,33.879999995519,21.0599996571849,17.8920082230568,16.1101301297129,17.1229607465484,24.7740225461057,26.4735791655602,34.9977193106113,36.4228471735931,39.3460624084863,,39.3460624084863,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,15.2862199782814,6.03951353170216,5.89837667091095,18.637213658561,10.2716938493671,8.91696523650403,12.1167553813281,5.98049350976188,7.58840121217502,,7.58840121217502,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,3.62537996077478,2.87988185270667,3.71386882865013,7.84455894817691,11.2307220299779,10.4427482018688,6.63584358153303,6.38542506818643,6.1650978867557,5.49877378137455,5.3077291792987,6.04592622420362,4.71332108411096,,,4.71332108411096,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,1.47253162167265,3.29602603293561,1.59650663093203,49.9617897202021,44.4130024669859,34.9164362149814,18.7477283190773,4.25961009594818,,,4.25961009594818,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,A,Normal value,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,,,,,,,,,,,11.4901377252763,11.9106123440235,23.24639557833,14.2974678141307,9.04174335214412,6.19063342356969,5.58668972350349,10.8698005574597,,10.8698005574597,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,10.9323668047422,3.71984744167616,11.5138550906665,15.5679521516949,23.9028680314653,40.256584294896,53.2423044676009,63.5879377489965,70.0804385575568,,70.0804385575568,,,,IMF,,_X: Data nature not available
