goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,observationStatus_code,observationStatus_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,11.4018219014954,10.84215703164,10.4676943505694,10.7646981785138,10.0960726886888,10.3515203225993,11.5668782833913,12.0159015689814,11.6296074357592,11.3934047974268,10.8232721834834,,10.8232721834834,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,,,A,Normal value,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,6.65687810501546,7.17424733418535,,7.17424733418535,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,11.7057508282479,13.1940270648007,14.2722721746241,14.5224971433787,13.4480304712174,13.4526172308718,13.828671765858,12.1741175762653,,,12.1741175762653,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,13.6416796240295,13.9764980880599,14.3535784710434,13.9621605731646,13.3230567634714,12.8220413035883,13.4564422197775,14.5790565829708,14.6107764442999,,14.6107764442999,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,20.1216897547654,17.325934634329,16.2145933638812,16.7546744223029,14.3531906358597,14.2290059880855,14.2526069383833,13.9688200493382,13.9287751283879,,13.9287751283879,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,,,A,Normal value,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2009,2018,10,PT,Percentage,G,Global,,,,,,,,,,5.8381348677347,7.87548715583414,7.93214892552151,7.86879415149705,7.47774052883116,8.3315132310517,8.99272511297965,10.2334664654346,10.8740643481131,10.821636390091,,10.821636390091,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,7.32154086183272,6.40867461535784,6.90985741661381,8.34769097935401,8.36856970114912,8.30696974767652,7.47072756965054,7.84502389987506,8.69908154149386,,8.69908154149386,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,3.84839545181508,3.854587199727,3.7014569593249,3.51266586100888,4.50753532986364,4.65930031516556,4.89495171201886,4.89764384225068,4.96412227811825,4.94325452261249,5.06782701070096,5.16055939102515,5.22324474487699,5.20274093761448,,5.20274093761448,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,PT,Percentage,G,Global,,,,,,,,,,,17.0965826200343,22.3301184656714,22.1932797670018,23.6774980592215,21.9399207220975,21.0517523299433,19.2206304258728,20.9474106441812,,,20.9474106441812,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,,,A,Normal value,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2011,2018,8,PT,Percentage,G,Global,,,,,,,,,,,,8.72126986390654,8.5453093031639,8.24090433865779,8.15825376340271,7.88213961704128,7.81825280473956,8.42342934567217,8.73638710895836,,8.73638710895836,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,11.263730738755,14.1902244963943,15.0347055742832,14.6950592303197,10.6755421748333,11.5455613195591,10.5591051888725,11.6734452156798,11.3431383027116,,11.3431383027116,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,A,Normal value,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2001,2018,18,PT,Percentage,G,Global,,7.65992270189255,8.04966484535707,8.0037119879108,7.46523909522992,7.10101814881614,6.79388006091752,7.11730883008094,6.43360454305987,6.84764002586166,8.28474163517713,7.77134662723412,8.00647818231491,8.12635733762778,7.97112263210122,7.57498581413343,8.41033271995343,8.44315454073332,8.4199766224094,,8.4199766224094,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,A,Normal value,"[2014, 2015, 2016, 2017, 2018]",2014,2018,5,PT,Percentage,G,Global,,,,,,,,,,,,,,,7.19925303612357,8.43749160534709,8.14334311867584,8.55609299926453,9.07018860286852,,9.07018860286852,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,13.9776212746131,13.2644643301431,12.9258948166777,12.6165494594436,14.2440780809492,14.245444619392,14.2993419490513,14.7161532927553,14.7615234837474,14.8804140843681,14.0628948733044,16.1945909557319,16.0832845402195,16.6026498158571,,16.6026498158571,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2008,2019,12,PT,Percentage,G,Global,,,,,,,,,8.51378446604575,9.67623758745608,9.96341302547231,10.0658569123426,9.97007828226398,9.74533345790881,9.74410446625525,9.71754955299814,9.37656772173635,9.57171914357065,9.71682676552113,10.1942899009436,10.1942899009436,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,,,A,Normal value,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2006,2018,13,PT,Percentage,G,Global,,,,,,,10.1145597027232,12.3472326067221,13.3240926835051,13.7606032250775,13.768747465254,13.5612445262525,14.2241789244675,13.8904423468209,14.0438924056915,12.6826345991089,14.0433654441125,14.823237733551,13.9030379163062,,13.9030379163062,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,6.88470714207144,4.90707748945252,6.11812852653557,5.29525657699956,5.61705919278377,6.4146210496979,10.3059837936531,10.1140342114539,10.3135160733,9.03691397856973,8.22559841691544,,8.22559841691544,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,A,Normal value,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2007,2018,12,PT,Percentage,G,Global,,,,,,,,5.04308707793851,5.46045162650174,6.08725559055732,6.48640191026475,6.49171941862963,6.87457432626631,7.2086222950298,7.30279561545968,7.52465607748024,7.25731162901703,6.48018871799237,6.54384031245325,,6.54384031245325,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,4.86424757704623,5.73891094358115,6.24080335115749,5.51643725044902,5.49293969650125,5.43221423673908,5.05367016225888,5.26561423484071,7.04977761780985,7.31086634220239,7.7908024327203,7.38626085376127,6.89616492930755,6.97304299392308,,6.97304299392308,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,,,A,Normal value,"[2015, 2016, 2017, 2018]",2015,2018,4,PT,Percentage,G,Global,,,,,,,,,,,,,,,,3.99938782361421,3.39346520365384,5.133194838263,4.92628134902597,,4.92628134902597,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,9.68108503619065,9.18286583755586,8.96952417946048,9.46066973557239,9.52459619325938,9.11580829564496,9.08251625471953,9.05790861918492,9.10399726538651,9.44402912215013,9.61033604169124,,9.61033604169124,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,,,A,Normal value,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,PT,Percentage,G,Global,,,10.2810361020313,10.5612439618886,10.6508759339031,10.6061629754371,10.5122870241772,11.7860758383678,12.613661031724,12.5949095429662,12.4309074825758,12.0392476435812,12.0732969018629,12.3092064569271,12.2451141965134,13.0405187518229,11.8708740707555,11.6634300716691,,,11.6634300716691,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,,,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,PT,Percentage,G,Global,,,,,,11.1060800278553,11.8092167950731,11.7798152847703,12.6441486187472,13.1818704932172,13.9,13.9366825632868,14.2201937693962,14.2711020598833,14.0460225880466,13.8937958051651,13.4623608760005,13.3186261216505,13.0490072223047,,13.0490072223047,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,11.000749164622,13.3235680085637,10.5687466315348,11.0539081145161,11.7546727119389,13.3475885196953,15.0635222749234,16.1674670551016,15.7564280456122,,15.7564280456122,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,,,A,Normal value,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,PT,Percentage,G,Global,,,,,,,,,8.23649347666431,8.67230534678981,9.28207748330157,8.92460897331818,9.88382608892956,11.258421838878,11.5953902111134,10.754029708075,10.8260519715974,12.770384057326,12.713873772656,,12.713873772656,,,,IMF,,_X: Data nature not available
10,Goal 10,Reduce inequality within and among countries,10.5,Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations,C100501,10.5.1,Financial Soundness Indicators,2020.Q1.G.02,"['financial aspects', 'risk management']",FI_FSI_FSKA,Regulatory capital to assets (%),24,Angola,5,17,Middle Africa,Country,17.57817062,-12.33724746,AGO,1,1,,,A,Normal value,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,PT,Percentage,G,Global,,,,,,,,,,,8.27722515024601,8.53487787309466,8.67754258709152,9.32671507546416,7.9574200254116,8.42177870008143,10.1754098961439,11.6303285357205,13.3235887159572,,13.3235887159572,,,,IMF,,_X: Data nature not available
