series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SN_ITK_DEFCN	Number of undernourish people (millions)	1	World	1			Region								2019	687.8					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2018	0.2					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2018	7.6					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	11	Western Africa	4	202	Sub-Saharan Africa	Region								2019	59.4					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2018						FAO, Statistics Division	A figure is not provided because the prevalance is <2.5%	N	Non-relevant	NUMBER	Millions	G	Global	N		
SN_ITK_DEFCN	Number of undernourish people (millions)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			2018	2.4					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			2018	1.2					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2018	1.6					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			2018						FAO, Statistics Division	A figure is not provided because the prevalance is <2.5%	N	Non-relevant	NUMBER	Millions	G	Global	N		
SN_ITK_DEFCN	Number of undernourish people (millions)	127	Southern Asia (excluding India)	1			Group								2019	68.3					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	13	Central America	4	419	Latin America and the Caribbean	Region								2019	16.6					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2018	0.1					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	135	Caucasus and Central Asia	1			Group								2019	2.6					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								2019	117.9					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	142	Asia	2	1	World	Region								2019	381.1					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	143	Central Asia	3	142	Asia	Region								2019	2.0					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2018	1.6					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
SN_ITK_DEFCN	Number of undernourish people (millions)	145	Western Asia	3	142	Asia	Region								2019	30.8					FAO, Statistics Division	Estimates are based on projected values	E	Estimated data	NUMBER	Millions	G	Global			
