series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_IND	Industrial products	2018	55.95402					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_OIL	Oil	2018	87.97753					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_TXT	Textiles	2018	49.90859					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								_T	Total or no breakdown	2018	54.3607					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_CLTH	Clothing	2018	42.99142					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_ARMS	Arms	2018	53.36493					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	1	World	1			Region								AGG_AGR	Agricultural products	2018	52.17857					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			AGG_OIL	Oil	2018	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			AGG_ARMS	Arms	2018	77.77778					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			AGG_TXT	Textiles	2018	72.41952					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			AGG_IND	Industrial products	2018	71.4175					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage	G	Global			
