series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2011	120.16					PEFA 2012 Myanmar Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/MM-Mar12-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			2010	99.52					PEFA 2012 Burundi/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/BI-Mar12-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2012	112.58					PEFA 2014 Belarus Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/BY-Jun14-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			2013	93.93					PEFA 2015 Cambodia/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/KH-Dec15-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2016	92.81					PEFA 2017 Cameroon/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/CM-Jun17-PFMPR-Public%20with%20PEFA%20Check.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2016	82.55					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			2009	89.93					PEFA 2010 Central African Republic/ Public- www.pefa.org /  Link to data:  https://pefa.org/sites/default/files/assements/comments/CAR-Jul10-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2016	90.53					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			2017	95.04					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2014	90.41					PEFA 2012 Colombia/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/CO-Oct16-PFMPR-Public%20with%20PEFA%20Check-ENG.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			2015	94.96					PEFA 2016 Comoros/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/KM-Oct16-PFMPR-Public%20with%20PEFA%20Check.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			2012	129.01					PEFA 2014 Republic of Congo/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/CG-Jun14-PFMPR-Public_0.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			2006	116.1					PEFA 2008 DR Congo/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/DRC-Mar08-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			2014	97.34					PEFA 2015 Cook Islands/ Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/CK-Aug15-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			2014	78.56					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			2015	97.82					PEFA 2016 Dominican Republic Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/DO-Oct16-PFMPR-Public%20with%20PEFA%20Check.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			2012	99.0					PEFA 2013 EL Salvador Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/SV-Aug13-PFMPR-Public_0.pdf		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			2013	98.89					PEFA 2015 Ethiopia  Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/ET-Jun15-PFMPR-Public_0.pdf		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1			2014	104.03					PEFA 2015 French Polynesia Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/PF-Nov15-PFMPR-Public%20with%20Pefa%20Check.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			2015	67.41					PEFA 2017 Gabon Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/GA-May17-PFMPR-Public%20with%20PEFA%20Check.pdf		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			2013	131.48					PEFA 2015 The Gambia Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/GM-Jan15-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			2012	103.34					PEFA 2013 West Bank and Gaza Public Report /  Link to data: https://pefa.org/sites/default/files/WBGS-Jun13-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			2012	89.15					PEFA 2014 Antigua and Barbuda Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/AG-Dec14-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			2011	135.1					PEFA 2013 Ghana Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/GH-Jun13-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			2012	99.67					PEFA 2014 Greenland Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/GL-Aug14-PFMPR-Public_0.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			2008	116.76					PEFA 2010 Grenada Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/GD-Mar10-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			2016	109.14					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			2011	109.01					PEFA 2013 Honduras Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/assements/comments/HN-Mar13-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			2016	100.75					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			2016	88.95					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			2014	68.85					PEFA 2017 Iraq Report / Public- www.pefa.org /  Link to data: https://pefa.org/sites/default/files/IQ-Oct17-PFMPR-Public%20with%20PEFA%20Check.pdf 		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			2016	97.35					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			2016	111.01					data provided by WB Economists		C	Country data	PT	Percentage	G	Global			
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			2012	96.04					PEFA 2013 Afghanistan / Report - www.pefa.org /  Link to data:  https://pefa.org/sites/default/files/assements/comments/AF-Aug13-PFMPR-Public.pdf 		C	Country data	PT	Percentage	G	Global			
