series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2018	41.9					DANE	Data source: National Quality of Life Survey 2018; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2019	26.76					The National Institute of Statistics and Census of Costa Rica	Data source: Costa Rica National Household Survey 2019 ; Topics included: Education, Health, Dwelling charasteristics, employment, social protection; Overall number of indicators: 20; Official publication: Multidimensional poverty indicators according to planning area and region, July 2019 https://www.inec.go.cr/system/files_force/documetos-biblioteca-virtual/reenaho2019-ipm.xlsx?download=1. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2016	38.4					Ministry of Economy, Planning and Development	Data source: The National Labor Force Survey 2016 (ENFT); Topics included: Education, Infrastructure services, dwelling characteristics, employment, standard of living, social protection; Overall number of indicators: 13; Official publication: 1) The Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016. http://economia.gob.do/wp-content/uploads/drive/UAAES/Publicaciones/El%20indice%20de%20Pobreza%20Multidimensional%20para%20America%20Latina.pdf 2) National Voluntary Report on SDG (for gender disaggregation of the data). https://sustainabledevelopment.un.org/content/documents/19710INV_RD_2018_V2.pdf; Methodological documentation: The Multidimensional Poverty Index for Latin America (MPI-LA): an application for the Dominican Republic 2000-2016. http://economia.gob.do/wp-content/uploads/drive/UAAES/Publicaciones/El%20indice%20de%20Pobreza%20Multidimensional%20para%20America%20Latina.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2019	49.76					National Institute of Statistics and Census (INEC), Ministry of Social Development Coordination and National Secretary of Planning and Development	Data source: National Employment, underemployment and unemployment survey (ENEMDU) 2019 ; Topics included: Education, Health, Dwelling characteristics, Employment, Social security; Overall number of indicators: 12; Official publication: National Employment, Underemployment and Unemployment Survey (ENEMDU) 2019 https://www.ecuadorencifras.gob.ec/documentos/web-inec/POBREZA/2019/Diciembre-2019/Tabulados%20IPM-dic%2019.xlsx. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2017	5.41					 SecretarĂ­a TĂŠcnica y de PlanificaciĂłn Presidencia	Data source: Multiple Purpose Household Survey (EHPM); Topics included: education, health, dwelling characteristics, work and social security; Overall number of indicators: 20; Official publication: OBJETIVOS DE DESARROLLO SOSTENIBLE 2019. SAN SALVADOR EL SALVADOR.http://www.odselsalvador.gob.sv/wp-content/uploads/2019/05/Informe_ODS-1.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2010	41.8					Ghana Statistical Service	Data source: the 2010 Population and Housing Census; Topics included: Education, health, standard of living; Overall number of indicators: 10; Official publication: Non-Monetary Poverty in Ghana https://www.undp.org/content/dam/ghana/docs/Doc/Inclgro/Non-Monetary%20Poverty%20in%20Ghana%20(24-10-13).pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2014	51.5					INSTITUT NATIONAL DE LA STATISTIQUE	Data source: RECENSEMENT GENERAL DE LA POPULATION ET DE LâHABITATION (RGPH3); Topics included: Education, Health, Conitions of life; Overall number of indicators: 16; Official publication: http://www.stat-guinee.org/images/Publications/INS/RGPH3/RGPH3_rapport_pauvrete.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2016	52.5					National Statistics and Information Authority (NSIA)	Data source: \xa0Afghanistan Living Conditions Survey (ALCS) 2016â17; Topics included: Education, Health, Infrastructure services, dwelling characteristics, employment, shocks; Overall number of indicators: 18; Official publication: https://www.nsia.gov.af:8080/wp-content/uploads/2019/04/A-MPI-2019-full-report-English-1.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2016	46.0					Institut National de la Statistique (INSTAT)	Data source: \xa0Modular and Permanent Household Survey (EMOP) 2016-2017; Topics included: Education, Health, household living conditions (infrastructure services, dwelling characteristics, transportation, information); Overall number of indicators: 10; Official publication: http://www.instat-mali.org/contenu/eq/rap-ind16-17_eq.pdf (La pauvretĂŠ Ă  plusieurs dimensionsau Mali). Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
SD_MDP_ANDI	Average proportion of deprivations for people multidimensionally poor (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	2018	2.2					CONEVAL (Consejo Nacional de Evaluacion de la Politica de Desarrollo Social)	Data source: Modelo EstadĂ­stico para la Continuidad del MĂłdulo de Condiciones SocioeconĂłmicas de la Encuesta Nacional de Ingresos y Gastos de los Hogares (MEC del MCS-ENIGH) 2018; Topics included: Access to social security, access to health services, educational gap, access to food, housing access to basic services, quality of living spaces, monetary income; Overall number of indicators: 7; Official publication: https://www.coneval.org.mx/Medicion/MP/Paginas/Pobreza-2018.aspx; Methodological documentation: https://www.coneval.org.mx/Medicion/MP/Paginas/Metodologia.aspx. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	C	Country data	PT	Percentage	G	Global			
