series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			Y20T74	20 to 74 years old	_T	All areas	M	Male	2010	0.34722					Calculated by UNSD based on available country data from the 2009-2010 Time Use Survey to apply ICATUS.		CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			Y20T74	20 to 74 years old	_T	All areas	F	Female	2010	1.04167					Calculated by UNSD based on available country data from the 2009-2010 Time Use Survey to apply ICATUS.		CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE10	10 years old and over	_T	All areas	M	Male	2015	0.69444					Calculated by UNSD based on available country data from the Time use survey in Belarus to apply ICATUS.		CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			Y_GE10	10 years old and over	_T	All areas	F	Female	2015	2.22222					Calculated by UNSD based on available country data from the Time use survey in Belarus to apply ICATUS.		CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	_T	All areas	M	Male	2012	0.83333					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	U	Urban	F	Female	2012	2.08333					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	_T	All areas	F	Female	2012	2.08333					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	U	Urban	M	Male	2012	0.41667					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	R	Rural	F	Female	2012	2.08333					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE12	12 years old and over	R	Rural	M	Male	2012	0.41667					Calculated by UNSD based on available country data from the National Survey on time use of Algerians â ENET 2012 to apply ICATUS.	Travel related to unpaid care work is not included.	CA	Country adjusted data	PT	Percentage	G	Global			
