series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			F	Female	2018	0.65					United Nations Office on Drugs and Crime	Source: MICS6 survey 2019; ÂŤPercentage of men / women  who feel safe walking alone in their neighbourhood after darkÂť	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			M	Male	2018	0.95					United Nations Office on Drugs and Crime	Source: MICS6 survey 2019; ÂŤPercentage of men / women  who feel safe walking alone in their neighbourhood after darkÂť	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	Both sexes	2014	0.52					United Nations Office on Drugs and Crime	Safe when walking alone after dark. Includes persons who reported feeling very safe from crime when walking alone after dark in their neighbourhood. Individuals who reported never walking alone after dark were excluded from the calculation of the proportions. Source: Statistics Canada, General Social Survey, 2014.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			M	Male	2014	0.64					United Nations Office on Drugs and Crime	Safe when walking alone after dark. Includes persons who reported feeling very safe from crime when walking alone after dark in their neighbourhood. Individuals who reported never walking alone after dark were excluded from the calculation of the proportions. Source: Statistics Canada, General Social Survey, 2014.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			F	Female	2016	0.44					United Nations Office on Drugs and Crime	UN-CTS: The data refer to the night period.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			M	Male	2016	0.6					United Nations Office on Drugs and Crime	UN-CTS: The data refer to the night period.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			_T	Both sexes	2016	0.52					United Nations Office on Drugs and Crime	UN-CTS: The data refer to the night period.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Both sexes	2018	0.73					United Nations Office on Drugs and Crime	Source: DANE. Encuesta de Convivencia y Seguridad Ciudadana (ECSC) 2019. Includes feeling safe in the neighborhood.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	Both sexes	2018	0.55					United Nations Office on Drugs and Crime	Source: DIGESTYC. Encuesta de VictimizaciĂłn y PercepciĂłn de Inseguridad / Encuesta de Cultura de Paz 2018. Refers to feeling unsafe walking around the area they live, at night. Reverse rate was taken.	_X	Data nature not available	PT	Percentage	G	Global			
VC_SNS_WALN	Proportion of population that feel safe walking alone around the area they live (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	Both sexes	2018	0.76					United Nations Office on Drugs and Crime		_X	Data nature not available	PT	Percentage	G	Global			
