series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	1	World	1			Region								2018	73.9					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2018	91.67					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2018	66.67					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2018	50.0					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			2018	83.33					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			2018	83.33					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2018	91.67					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			2018	83.33					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			2018	91.67					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
SG_LGL_GENEQVAW	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) --  Area 2: violence against women	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			2018	91.67					UN Women	"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire.  ""]"	G	Global monitoring data	PT	Percentage	G	Global			
