series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			2017	0.0					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			2017	100.0					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			2018	10.08403					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			2019	5.46875					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			2019	37.93103					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			2016	0.0					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			2018	53.33333					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			2018	81.94192					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			2017	100.0					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			2019	100.0					Sendai Framework Monitoring System as provided by designated national focal points (2020)	Some of the data has not followed an official validation process and may be subject to revision at a later date.â	C	Country data	PT	Percentage	G	Global			
