series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	1			Region								_T	Both sexes	2018	67.169752263238					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	1			Region								M	Male	2018	67.3057000398597					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	1	World	1			Region								F	Female	2018	67.0235221983093					UIS		E	Estimated data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			_T	Both sexes	2017	84.01939					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			M	Male	2017	84.54216					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			F	Female	2017	83.46773					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			F	Female	2018	45.42622					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	Both sexes	2018	44.55618					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			M	Male	2018	43.69724					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			M	Male	2018	99.52753					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			F	Female	2018	96.48282					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	Both sexes	2018	98.05161					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			_T	Both sexes	2012	43.00224					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			M	Male	2012	42.44558					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			F	Female	2012	43.57398					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			_T	Both sexes	2010	88.85497					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			M	Male	2010	91.14876					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			F	Female	2010	86.46482					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			_T	Both sexes	2017	44.95799					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			M	Male	2017	45.16007					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			F	Female	2017	44.75223					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			F	Female	2018	80.89					UIS		C	Country data	PT	Percentage	G	Global			
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			_T	Both sexes	2018	80.71591					UIS		C	Country data	PT	Percentage	G	Global			
